28,8,5,1.18,1.2,0.25,0.35,0.92388,9.47614,0.366459,0.264606,0.160119,-0.804105,0.588739,-2.40407,0.296858,0.861158,0.03867175875409186,0.6051223328269201,0.7321668190099552,0.12348142940929341
29,8,5,1.18,1.2,0.25,0.35,0.608761,11.7043,0.600171,0.326823,0.198073,-5.49568,0.999107,-3.34315,0.485188,0.861158,0.0512778209717796,0.6060558773403341,0.18179861272854314,0.1451289951094028
30,8,5,1.18,1.2,0.25,0.35,0.382683,13.505,0.603095,0.377104,0.228349,-6.66087,0.950165,-2.8698,0.464114,0.861158,0.0446571640133284,0.6055332216046502,0.14264878311692017,0.16172346504982926
31,8,5,1.18,1.2,0.25,0.35,0.130526,14.3883,0.64086,0.401771,0.243282,-7.66464,1.06763,-2.01212,0.553384,0.861158,0.044540355705677534,0.6055240423027047,0.13929290873413494,0.2750253464008111
32,8,5,1.18,1.2,0.25,0.35,-0.130526,15.2691,0.500669,0.426366,0.257855,-7.36045,0.770585,-1.02895,0.339378,0.861158,0.03278968636003432,0.6047738328103085,0.10469264786799719,0.32982943777637397
33,8,5,1.18,1.2,0.25,0.35,-0.382683,13.8777,0.475933,0.387512,0.23439,-6.86904,0.7356,-0.431817,0.308783,0.861158,0.03429480389401702,0.6048586882470736,0.10708920023758779,0.7150783781092452
34,8,6,1.2,1.22,0.25,0.35,0.92388,13.1781,0.606451,0.627964,0.24739,-0.657193,0.897267,-1.51943,0.538986,0.852405,0.04601960828951062,0.39395570446713507,1.3653021258595268,0.3547290760350921
35,8,6,1.2,1.22,0.25,0.35,0.793353,13.3977,0.747427,0.638427,0.252317,-3.01244,1.12198,-3.5472,0.617424,0.852405,0.05578770983079185,0.39521668099876733,0.3724489118455471,0.17405953991880918
36,8,6,1.2,1.22,0.25,0.35,0.608761,14.4546,0.667793,0.688789,0.271368,-6.23039,1.1627,-3.14238,0.609894,0.852405,0.04619934138613314,0.39397841719307364,0.18661753116578578,0.19408664770015085
37,8,6,1.2,1.22,0.25,0.35,0.382683,16.9734,0.744352,0.808815,0.318438,-7.90172,1.22239,-2.7338,0.635095,0.852405,0.04385403042407531,0.39370931548005417,0.15469923004105438,0.23231216621552417
38,8,6,1.2,1.22,0.25,0.35,0.130526,17.213,0.741503,0.820235,0.322864,-9.72234,1.32879,-1.49166,0.71003,0.852405,0.043078080520536806,0.3936237785512688,0.1366738871506242,0.4759998927369508
39,8,6,1.2,1.22,0.25,0.35,-0.130526,16.8681,0.535439,0.8038,0.315528,-8.64751,0.832479,-0.620496,0.3493,0.852405,0.03174269775493387,0.39254540930579745,0.09626805866659882,0.5629367473762925
40,8,6,1.2,1.22,0.25,0.35,-0.382683,15.5036,0.499999,0.738776,0.290033,-8.25743,0.773684,-0.40659,0.316111,0.852405,0.032250509559070155,0.3925858446944676,0.09369549605627903,0.7774687031161611
41,8,7,1.22,1.24,0.25,0.35,-0.608761,10.8959,0.469615,0.92626,0.240057,-4.50923,0.873892,0.272411,0.410737,0.842902,0.043100156939766335,0.25916805216677824,0.19380071542147995,1.50778419373667
42,8,7,1.22,1.24,0.25,0.35,0.991445,13.8127,1.05591,1.17422,0.313219,1.5723,1.46706,-0.811146,1.03315,0.842902,0.07644486595669203,0.2667464359319378,0.9330662087387903,1.2736917891476995
43,8,7,1.22,1.24,0.25,0.35,0.92388,15.1268,0.753872,1.28593,0.334822,-1.10319,1.01758,-1.02463,0.562038,0.842902,0.04983684586297168,0.2603734262362648,0.9223977737289134,0.5485277612406431
44,8,7,1.22,1.24,0.25,0.35,0.608761,15.0028,0.709625,1.27539,0.331473,-6.0205,1.21808,-2.16994,0.653362,0.842902,0.04729950409256938,0.25989932491237977,0.20232206627356533,0.30109680451994064
45,8,7,1.22,1.24,0.25,0.35,0.382683,14.5711,0.795631,1.23869,0.323704,-9.299,1.34882,-3.31333,0.741334,0.842902,0.054603358703186444,0.2613276929659559,0.14505000537692225,0.22374288102905537
46,8,7,1.22,1.24,0.25,0.35,0.130526,14.8149,0.634394,1.25942,0.326343,-8.81345,1.12676,-1.6927,0.565909,0.842902,0.042821348777244535,0.2591216591764463,0.12784550885294635,0.3343232705145625
47,8,7,1.22,1.24,0.25,0.35,-0.130526,14.7106,0.491873,1.25055,0.322313,-8.09001,0.77091,-0.564308,0.315392,0.842902,0.03343663752668144,0.25773699572188236,0.0952916003812109,0.558900458614799
48,8,7,1.22,1.24,0.25,0.35,-0.382683,13.0196,0.460167,1.1068,0.285544,-6.47669,0.698197,-0.296613,0.304012,0.842902,0.035344173400104456,0.25799060354174197,0.10780151589778111,1.0249449619537916
49,8,8,1.24,1.26,0.25,0.35,0.92388,16.0911,0.827954,1.7394,0.392555,-1.27683,1.01486,-0.443324,0.457641,0.832602,0.05145415788852222,0.22568414395768654,0.7948278157624744,1.032294664850087
50,8,8,1.24,1.26,0.25,0.35,0.608761,13.6519,0.665775,1.47573,0.332168,-3.81667,1.14294,-0.432868,0.658873,0.832602,0.04876793706370542,0.2250872449567333,0.29946000047161536,1.5221106665311368
51,8,8,1.24,1.26,0.25,0.35,0.382683,11.704,0.553811,1.26517,0.284382,-7.44299,1.00636,-2.28128,0.52497,0.832602,0.047318096377306905,0.22477769785878582,0.13520910279336662,0.23012080937017815
52,8,8,1.24,1.26,0.25,0.35,0.130526,11.2958,0.496089,1.22104,0.273618,-6.85246,0.883949,-1.42954,0.435036,0.832602,0.043918004922183465,0.2240860250278451,0.12899732358890093,0.30431887180491624
53,8,8,1.24,1.26,0.25,0.35,-0.130526,10.6163,0.376141,1.1476,0.25543,-5.72404,0.600501,-0.594255,0.248841,0.832602,0.035430517223514785,0.2225775531544092,0.10490859602658262,0.4187444783804932
54,8,9,1.26,1.28,0.25,0.35,0.608761,11.3267,0.546809,1.26094,0.280452,-4.24576,0.938625,-0.760935,0.493832,0.821455,0.04827610866360016,0.22241502371246846,0.22107349449804042,0.6489805305315172
55,8,9,1.26,1.28,0.25,0.35,0.382683,9.53064,1.00815,1.061,0.256241,-5.47734,1.63833,-0.958571,1.09232,0.821455,0.10577988466671705,0.24150895381715365,0.299110517148835,1.1395295705795399
56,8,9,1.26,1.28,0.25,0.35,0.130526,8.67583,0.407715,0.965835,0.214551,-5.25988,0.749549,-1.06212,0.382684,0.821455,0.04699435097275996,0.2221404277128081,0.14250306090633247,0.36030203743456485
57,8,9,1.26,1.28,0.25,0.35,-0.130526,7.30239,0.277098,0.812937,0.179174,-4.28289,0.454793,-0.497101,0.173279,0.821455,0.037946206652890356,0.2204033030849869,0.10618834478588056,0.3485790613979855
58,8,9,1.26,1.28,0.25,0.35,-0.382683,6.2578,0.263359,0.696648,0.154066,-2.85891,0.397002,-0.594561,0.187741,0.821455,0.04208491802230816,0.22115329405955375,0.1388648121137077,0.315764067942566
59,8,10,1.28,1.3,0.25,0.35,-0.608761,3.05064,0.192345,0.33423,0.0766476,-1.65339,0.358711,-0.176686,0.161867,0.80941,0.06305070411454645,0.22932591329324115,0.21695486243415046,0.9161280463647374
60,8,10,1.28,1.3,0.25,0.35,0.793353,9.86479,0.717774,1.08079,0.250942,-4.79909,1.38418,-1.79541,0.549832,0.80941,0.07276120424256372,0.23218386550578746,0.28842551400369654,0.3062431422349213
61,8,10,1.28,1.3,0.25,0.35,0.382683,7.82973,0.867331,0.857831,0.21167,-3.88143,1.35928,-0.6708,0.94,0.80941,0.11077406245170651,0.2467502340204539,0.3502008280453338,1.4013118664281454
62,8,10,1.28,1.3,0.25,0.35,0.130526,6.73347,0.322657,0.737724,0.166456,-3.2733,0.598411,-0.440732,0.328777,0.80941,0.04791838383478356,0.22563451914266036,0.18281581278831763,0.745979416062369
63,8,10,1.28,1.3,0.25,0.35,-0.130526,5.45973,0.236416,0.598172,0.134409,-3.34813,0.396315,-0.577983,0.165983,0.80941,0.043301774996199444,0.22469958473482543,0.11836905974379729,0.28717626642998145
64,8,10,1.28,1.3,0.25,0.35,-0.382683,4.22962,0.179973,0.4634,0.104059,-2.02667,0.304252,-0.472098,0.135925,0.80941,0.04255063102595505,0.2245554596460941,0.1501240951906329,0.2879169155556685
65,8,11,1.3,1.32,0.25,0.35,-0.608761,2.13207,0.16038,0.234892,0.0550151,-1.17854,0.345715,-0.184685,0.152066,0.796416,0.07522267092543865,0.2342144474907617,0.2933417618409218,0.8233803503262312
66,8,11,1.3,1.32,0.25,0.35,0.793353,9.27518,0.538626,1.02186,0.234293,-2.82034,1.00084,-0.68818,0.423268,0.796416,0.058071757097975456,0.22928091910829274,0.35486501627463357,0.6150542009358017
67,8,11,1.3,1.32,0.25,0.35,0.608761,8.92419,0.418053,0.983187,0.222887,-2.5393,0.71595,0.290304,0.364517,0.796416,0.04684492374097818,0.2266984815706473,0.28194778088449574,1.255638916446208
68,8,11,1.3,1.32,0.25,0.35,0.382683,5.5355,0.765321,0.609852,0.159395,-5.53764,1.53256,-1.93562,0.914279,0.796416,0.13825688736338182,0.2613666922466435,0.2767532739578593,0.47234426178692096
69,8,11,1.3,1.32,0.25,0.35,0.130526,5.14747,0.262175,0.567102,0.12906,-3.21862,0.505236,-0.725101,0.26021,0.796416,0.050932788340679984,0.2275781076420115,0.15697286414674613,0.3588603518682225
70,8,11,1.3,1.32,0.25,0.35,-0.130526,4.04857,0.184462,0.446035,0.100999,-2.38213,0.323146,-0.649267,0.123647,0.796416,0.045562260254855415,0.226437387200556,0.13565422542010722,0.1904409125983609
71,8,11,1.3,1.32,0.25,0.35,-0.382683,3.07997,0.135122,0.339323,0.076722,-1.68773,0.236557,-0.331113,0.0989284,0.796416,0.04387120653772602,0.22610315245356194,0.1401628222523745,0.2987753425567707
72,8,12,1.32,1.34,0.25,0.35,0.991445,21.4282,1.88551,2.42579,0.573826,5.49315,3.31716,-4.58673,2.27958,0.782416,0.08799199186119226,0.2365522159791243,0.6038720952458971,0.49699459091771264
73,8,12,1.32,1.34,0.25,0.35,0.92388,14.086,3.48861,1.59462,0.527796,-6.57262,7.95227,1.14377,0.675737,0.782416,0.24766505750390458,0.33098543853708096,1.209908681773783,0.5907979751173751
74,8,12,1.32,1.34,0.25,0.35,-0.608761,1.45178,0.112766,0.16435,0.0382788,-0.962144,0.249008,-0.179383,0.0998862,0.782416,0.07767430326909036,0.23291025250988745,0.2588053347523863,0.5568320297910059
75,8,12,1.32,1.34,0.25,0.35,0.382683,5.66561,0.327748,0.641378,0.145637,-3.23113,0.665037,-0.51891,0.405207,0.782416,0.05784866942835811,0.22706890476442906,0.20582180227969782,0.780881077643522
76,8,12,1.32,1.34,0.25,0.35,0.130526,4.31423,0.22235,0.488395,0.110155,-2.80689,0.436856,-0.513803,0.214965,0.782416,0.05153874503677365,0.2255448970607807,0.15563702175717609,0.4183801963009169
77,8,12,1.32,1.34,0.25,0.35,-0.130526,3.38426,0.150201,0.383117,0.085825,-1.99567,0.28249,-0.547662,0.117137,0.782416,0.04438222831579134,0.22401772826577782,0.141551458908537,0.21388557175776302
78,8,12,1.32,1.34,0.25,0.35,-0.382683,2.47237,0.124764,0.279886,0.0630587,-1.13468,0.224086,-0.381785,0.0998639,0.782416,0.050463320619486565,0.22530137270174283,0.1974882786336236,0.2615710412928743
79,8,13,1.34,1.36,0.25,0.35,-0.608761,1.09683,0.0814671,0.126486,0.028143,-0.58246,0.170997,-0.161113,0.081816,0.767358,0.07427504718142283,0.22249893268820267,0.2935772413556296,0.5078174945535121
80,8,13,1.34,1.36,0.25,0.35,0.793353,8.81433,0.532643,1.01647,0.221861,-1.71738,1.13447,0.922916,0.499125,0.767358,0.06042921016118071,0.2182661564040257,0.660581816487906,0.5408130317385331
81,8,13,1.34,1.36,0.25,0.35,0.608761,6.49044,0.364568,0.748477,0.162514,-3.45634,0.675699,-0.192782,0.328007,0.767358,0.056169997719723155,0.21712624436021413,0.19549552416718263,1.7014399684617858
82,8,13,1.34,1.36,0.25,0.35,0.382683,4.48055,0.281072,0.516696,0.113113,-3.18848,0.608569,-0.573887,0.306628,0.767358,0.062731584292107,0.21891595831978572,0.19086492623444398,0.5343003065063331
83,8,13,1.34,1.36,0.25,0.35,0.130526,3.83375,0.185605,0.442108,0.0951637,-2.65004,0.388685,-0.429511,0.185406,0.767358,0.04841343332246494,0.21524989369113431,0.1466713709981736,0.4316676406424981
84,8,13,1.34,1.36,0.25,0.35,-0.130526,2.824,0.118702,0.325663,0.0696611,-1.91682,0.224967,-0.46749,0.0879565,0.767358,0.042033286118980176,0.21390547897673365,0.11736469778069929,0.18814627050846008
85,8,13,1.34,1.36,0.25,0.35,-0.382683,1.90563,0.107573,0.219757,0.0477309,-0.992491,0.189527,-0.290109,0.0835814,0.767358,0.05645009786789671,0.21719854202596503,0.19096092559025724,0.2881034369840301
86,8,14,1.36,1.38,0.25,0.35,0.92388,15.4007,4.0604,1.79428,0.614866,4.14849,4.87311,-3.83456,4.23457,0.751185,0.2636503535553578,0.3426811868827608,1.1746707838273684,1.1043170533255444
87,8,14,1.36,1.38,0.25,0.35,-0.793353,1.40288,1.31154,0.163445,0.156936,0.432627,0.706096,-0.895786,1.09864,0.751185,0.9348910812043796,0.9601762060632016,1.6321126513139494,1.2264536395969574
88,8,14,1.36,1.38,0.25,0.35,0.793353,7.21065,0.420589,0.840088,0.190314,-0.882662,0.988882,1.1998,0.400415,0.751185,0.05832886078231504,0.2265405528944587,1.1203405153954742,0.33373478913152194
89,8,14,1.36,1.38,0.25,0.35,0.608761,6.12652,0.334272,0.71378,0.161029,-2.73384,0.617553,0.46778,0.324878,0.751185,0.05456148025306373,0.22560032503012134,0.22589215169870952,0.6945102398563427
90,8,14,1.36,1.38,0.25,0.35,0.130526,3.47791,0.194602,0.4052,0.0915512,-2.48555,0.415457,-0.138219,0.214647,0.751185,0.05595371933143756,0.22594076999012833,0.1671489207620044,1.5529485815987671
91,8,14,1.36,1.38,0.25,0.35,-0.130526,2.30499,0.0966324,0.268547,0.059854,-1.80866,0.180898,-0.429816,0.0669066,0.751185,0.04192313198755743,0.2228809109764771,0.1000176926564418,0.15566335362108438
92,8,14,1.36,1.38,0.25,0.35,-0.382683,1.66322,0.0831656,0.193776,0.0435107,-0.816552,0.153112,-0.321858,0.0681709,0.751185,0.05000276571950795,0.22454122285525555,0.18751040962486162,0.21180427393446802
93,8,14,1.36,1.38,0.25,0.35,-0.608761,1.08605,0.087549,0.126532,0.0295167,-0.495125,0.154793,-0.262792,0.0763171,0.751185,0.08061231066709636,0.23327458666582365,0.31263418328704873,0.2904087643459466
94,8,15,1.38,1.4,0.25,0.35,0.793353,7.83163,0.308934,0.930328,0.206097,-2.01214,1.12758,1.75882,0.512693,0.733842,0.0394469605944101,0.2215315458633944,0.5603884421561124,0.291498277254068
95,8,15,1.38,1.4,0.25,0.35,0.92388,13.2353,2.77991,1.57224,0.475939,4.45876,4.31926,-2.4593,2.81911,0.733842,0.21003755109442174,0.30271396224494984,0.968713274542698,1.1463058593908835
96,8,15,1.38,1.4,0.25,0.35,0.991445,12.5946,0.571745,1.49612,0.333139,0.559634,1.09001,0.943308,0.466284,0.733842,0.045396042748479505,0.22266863620565197,1.9477194023236615,0.4943072676156674
97,8,15,1.38,1.4,0.25,0.35,0.608761,6.14353,0.351095,0.729797,0.164466,-3.5388,0.68882,0.656268,0.380541,0.733842,0.05714874021938527,0.22535855861287454,0.19464790324403752,0.5798560953756697
98,8,15,1.38,1.4,0.25,0.35,0.130526,3.03696,0.135066,0.360763,0.0802634,-2.65007,0.261369,-0.41019,0.10236,0.733842,0.04447407934250039,0.2224823499083886,0.09862720607380183,0.24954289475608865
99,8,15,1.38,1.4,0.25,0.35,-0.130526,2.26006,0.101075,0.268475,0.0597442,-1.69934,0.212543,-0.229913,0.0839601,0.733842,0.044722264010689974,0.22253170686283635,0.1250738522014429,0.3651820471221723
100,8,15,1.38,1.4,0.25,0.35,-0.382683,1.41666,0.0862781,0.168287,0.0380899,-0.829599,0.1479,-0.293333,0.0676143,0.733842,0.06090247483517569,0.22633893289440066,0.17827890342201475,0.23050355739040612
101,8,15,1.38,1.4,0.25,0.35,-0.608761,0.950547,0.091897,0.112917,0.026927,-0.553082,0.150949,-0.227762,0.0801167,0.733842,0.09667801802541064,0.23846719271677425,0.27292336398581046,0.351756219211282
102,8,16,1.4,1.42,0.25,0.35,0.793353,6.90156,0.304591,0.830631,0.184389,-2.46394,1.12996,1.50568,0.502586,0.715272,0.04413364514689433,0.22198665833565084,0.4585988295169526,0.333793369108974
103,8,16,1.4,1.42,0.25,0.35,0.608761,5.60636,0.341207,0.674748,0.152431,-3.63585,0.752758,0.567812,0.346498,0.715272,0.06086070106093794,0.22590804270631407,0.20703769407428801,0.6102336688904073
104,8,16,1.4,1.42,0.25,0.35,0.130526,3.06044,0.135017,0.368336,0.0817646,-2.57196,0.281421,-0.245177,0.117929,0.715272,0.04411685901373659,0.22198373224447246,0.10941888676340222,0.48099536253400604
105,8,16,1.4,1.42,0.25,0.35,-0.130526,2.14453,0.090584,0.258102,0.0572002,-1.73609,0.184519,-0.170657,0.0652927,0.715272,0.042239558318139636,0.2216185849005432,0.10628423641631482,0.3825960845438511
106,8,16,1.4,1.42,0.25,0.35,-0.382683,1.3538,0.0676527,0.162935,0.0363705,-1.02185,0.138484,-0.191989,0.0530137,0.715272,0.049972447924361056,0.22322091631632246,0.13552282624651368,0.2761288407148326
107,8,16,1.4,1.42,0.25,0.35,-0.608761,1.00867,0.0954736,0.121397,0.028802,-0.513776,0.172818,-0.272064,0.0901001,0.715272,0.09465295884679827,0.23725462737958927,0.3363683784372956,0.33117244471888974
108,8,17,1.42,1.44,0.25,0.35,0.991445,10.6704,0.475837,1.28013,0.28774,-0.880561,0.918715,1.80909,0.408464,0.69542,0.04459411081121607,0.22477404638591392,1.0433291958194832,0.22578423406242917
109,8,17,1.42,1.44,0.25,0.35,0.130526,3.33038,0.159992,0.399547,0.0900911,-2.76686,0.366535,-0.0856173,0.170636,0.69542,0.048040163584936256,0.2254831096216465,0.13247327295201058,1.9930084223632376
110,8,17,1.42,1.44,0.25,0.35,-0.130526,2.17909,0.0935693,0.261426,0.0586776,-1.87664,0.197569,-0.235745,0.0705166,0.69542,0.04293962158515711,0.2244520437905947,0.10527805013215107,0.299122356783813
111,8,17,1.42,1.44,0.25,0.35,-0.382683,1.54152,0.109566,0.184937,0.0428107,-1.30749,0.19043,-0.13687,0.0675466,0.69542,0.07107659971975712,0.231488020244732,0.14564547338794176,0.49350916928472277
112,8,17,1.42,1.44,0.25,0.35,-0.608761,0.949558,0.0609798,0.113919,0.0261416,-0.70946,0.128713,-0.1343,0.0515713,0.69542,0.06421914195867973,0.2294753289618062,0.18142389986750487,0.38400074460163813
113,8,18,1.44,1.46,0.25,0.35,0.991445,9.31259,0.412031,1.11002,0.252101,-1.47568,0.817548,1.58808,0.347816,0.674234,0.04424451199934712,0.22711392587520948,0.5540144204705627,0.2190166742229611
114,8,18,1.44,1.46,0.25,0.35,0.608761,5.86881,0.394674,0.699538,0.162777,-3.60498,1.01194,1.06989,0.523728,0.674234,0.06724940831275847,0.23269214824641407,0.2807061342920072,0.48951574460925884
115,8,18,1.44,1.46,0.25,0.35,0.130526,3.42455,0.170661,0.408193,0.0931776,-2.96509,0.357232,-0.141671,0.155291,0.674234,0.049834576805711704,0.22826849064045684,0.12047931091467712,1.0961382357716118
116,8,18,1.44,1.46,0.25,0.35,-0.130526,2.58115,0.105396,0.307663,0.0696776,-2.50419,0.232274,-0.231706,0.0771998,0.674234,0.040832962051798614,0.22647377162674745,0.09275414405456456,0.33317997807566485
117,8,18,1.44,1.46,0.25,0.35,-0.382683,1.78908,0.0835663,0.213251,0.0485374,-1.53479,0.178778,-0.221483,0.0634843,0.674234,0.04670909070583763,0.22760690453972082,0.11648368832218087,0.2866328341227091
118,8,18,1.44,1.46,0.25,0.35,-0.608761,1.23199,0.0816316,0.146848,0.0341287,-0.83701,0.154654,-0.231462,0.0680522,0.674234,0.06625995340871274,0.23240834059707996,0.18476959654006525,0.29401024790246344
119,8,19,1.46,1.48,0.25,0.35,-0.793353,1.57598,0.489742,0.201583,0.076185,-0.460556,0.674939,-0.525617,0.640142,0.651661,0.3107539435779642,0.3779336551197274,1.4654873674428297,1.2178867882888111
120,8,19,1.46,1.48,0.25,0.35,0.991445,9.53474,0.429236,1.21959,0.268009,-1.49526,0.909274,1.86678,0.401203,0.651661,0.0450181127120404,0.21975335973564888,0.6081042761793936,0.21491713003139093
121,8,19,1.46,1.48,0.25,0.35,0.92388,8.11225,2.12024,1.03764,0.35123,-1.79155,2.86578,1.97441,2.6742,0.651661,0.26136275385990326,0.3384892640993023,1.5996092768831458,1.3544299309667192
122,8,19,1.46,1.48,0.25,0.35,0.793353,6.94584,0.46491,0.888443,0.200137,-3.68437,0.957405,1.45605,0.497969,0.651661,0.06693358902594934,0.22526712462138823,0.25985582338364493,0.3419999313210398
123,8,19,1.46,1.48,0.25,0.35,-0.130526,3.2878,0.12419,0.420543,0.0918401,-2.77351,0.274427,-0.265724,0.0983289,0.651661,0.03777297889166008,0.21838456471751996,0.09894574023529751,0.3700414716021134
124,8,19,1.46,1.48,0.25,0.35,-0.382683,2.39446,0.0968124,0.306276,0.0670316,-1.99628,0.215824,-0.301464,0.0782561,0.651661,0.04043183014124271,0.21886011310060208,0.10811309034804736,0.25958688267919217
125,8,19,1.46,1.48,0.25,0.35,-0.608761,1.88688,0.122764,0.241351,0.0542359,-1.50359,0.239829,-0.217482,0.0899378,0.651661,0.06506190112778767,0.22471794191861644,0.15950425315411781,0.4135413505485511
